lambda_1,lambda_2,x_min_mode,x_max_mode,step_mode,count_all,count_ft,fraction_all,cumulative_fraction_all,fraction_ft,mode_id
1.5418,,10,100,0.015004,1,1,1.1301478233352923e-05,0.9985421093079104,0.0004725897920604915,1383
1.5418,,10,105,0.02,1,1,1.1301478233352923e-05,0.9985534107861438,0.0004725897920604915,1384
1.5418,,10,110,0.026628,1,1,1.1301478233352923e-05,0.9985647122643772,0.0004725897920604915,1385
1.5418,,10,130,0.017,1,1,1.1301478233352923e-05,0.9985760137426105,0.0004725897920604915,1386
1.5418,,10,130,0.017392,1,1,1.1301478233352923e-05,0.9985873152208439,0.0004725897920604915,1387
1.5418,,11,120,0.020458,1,1,1.1301478233352923e-05,0.9985986166990772,0.0004725897920604915,1388
1.5418,,12,120,0.0088,1,1,1.1301478233352923e-05,0.9986099181773106,0.0004725897920604915,1389
1.5418,,13,85,0.020458,1,1,1.1301478233352923e-05,0.998621219655544,0.0004725897920604915,1390
1.5418,,13,120,0.020458,1,1,1.1301478233352923e-05,0.9986325211337773,0.0004725897920604915,1391
1.5418,,14,70,0.02,1,1,1.1301478233352923e-05,0.9986438226120107,0.0004725897920604915,1392
1.5418,,14,90,0.013,1,1,1.1301478233352923e-05,0.998655124090244,0.0004725897920604915,1393
1.5418,,20,82,0.026,1,1,1.1301478233352923e-05,0.9986664255684774,0.0004725897920604915,1394
1.5418,,20,120,0.02,1,1,1.1301478233352923e-05,0.9986777270467108,0.0004725897920604915,1395
1.5418,,25,150,0.017,1,1,1.1301478233352923e-05,0.9986890285249441,0.0004725897920604915,1396
1.5482,,1,158,0.05,1,1,1.1301478233352923e-05,0.9987003300031775,0.0004725897920604915,1397
1.5482,,6,154,0.05,1,1,1.1301478233352923e-05,0.9987116314814108,0.0004725897920604915,1398
1.5556,,10,123,0.05,1,1,1.1301478233352923e-05,0.9987229329596442,0.0004725897920604915,1399
1.594,,3,160,0.05,1,1,1.1301478233352923e-05,0.9987342344378776,0.0004725897920604915,1400
1.594,,7,156,0.05,1,1,1.1301478233352923e-05,0.9987455359161109,0.0004725897920604915,1401
1.594,,7,157,0.05,1,1,1.1301478233352923e-05,0.9987568373943443,0.0004725897920604915,1402
1.594,,7,158,0.05,1,1,1.1301478233352923e-05,0.9987681388725776,0.0004725897920604915,1403
1.594,,7,159,0.05,1,1,1.1301478233352923e-05,0.998779440350811,0.0004725897920604915,1404
1.594,,10,160,0.05,1,1,1.1301478233352923e-05,0.9987907418290444,0.0004725897920604915,1405
1.59516,,9,159,0.05,1,1,1.1301478233352923e-05,0.9988020433072777,0.0004725897920604915,1406
1.621,,4,164,0.05,1,1,1.1301478233352923e-05,0.9988133447855111,0.0004725897920604915,1407
1.622,,3,164,0.05,1,1,1.1301478233352923e-05,0.9988246462637445,0.0004725897920604915,1408
1.622,,6,162,0.1134,1,1,1.1301478233352923e-05,0.9988359477419778,0.0004725897920604915,1409
1.622,,8,162,0.05,1,1,1.1301478233352923e-05,0.9988472492202112,0.0004725897920604915,1410
1.622,,10,162,0.05,1,1,1.1301478233352923e-05,0.9988585506984445,0.0004725897920604915,1411
1.622,,10,163,0.05,1,1,1.1301478233352923e-05,0.9988698521766779,0.0004725897920604915,1412
1.622,,15,164,0.05,1,1,1.1301478233352923e-05,0.9988811536549113,0.0004725897920604915,1413
1.788965,1.79285,2,98,0.01,1,0,1.1301478233352923e-05,0.9988924551331446,0.0,1414
1.788965,1.79285,5,98,0.01,1,0,1.1301478233352923e-05,0.998903756611378,0.0,1415
1.788965,,4,100,0.01,1,1,1.1301478233352923e-05,0.9989150580896113,0.0004725897920604915,1416
1.788965,,5,100,0.01,1,1,1.1301478233352923e-05,0.9989263595678447,0.0004725897920604915,1417
1.790276,,5,90,0.013,1,1,1.1301478233352923e-05,0.9989376610460781,0.0004725897920604915,1418
1.790276,,7,100,0.026,1,1,1.1301478233352923e-05,0.9989489625243114,0.0004725897920604915,1419
1.8857,,7,148,0.05,1,1,1.1301478233352923e-05,0.9989602640025448,0.0004725897920604915,1420
1.8857,,7,160,0.05,1,1,1.1301478233352923e-05,0.9989715654807781,0.0004725897920604915,1421
2.0775,,2,164,0.05,1,1,1.1301478233352923e-05,0.9989828669590115,0.0004725897920604915,1422
2.37039,,3,117,0.100242,1,1,1.1301478233352923e-05,0.9989941684372449,0.0004725897920604915,1423
2.3985,,0,160,0.05,1,1,1.1301478233352923e-05,0.9990054699154782,0.0004725897920604915,1424
2.413,,18,124,0.05,1,1,1.1301478233352923e-05,0.9990167713937116,0.0004725897920604915,1425
2.440605,,3,164,0.05,1,1,1.1301478233352923e-05,0.999028072871945,0.0004725897920604915,1426
2.52268,,1,129,0.1,1,1,1.1301478233352923e-05,0.9990393743501783,0.0004725897920604915,1427
2.7948,,16,136,0.124965,1,1,1.1301478233352923e-05,0.9990506758284117,0.0004725897920604915,1428
,,0,2,0.001,1,1,1.1301478233352923e-05,0.999061977306645,0.0004725897920604915,1429
,,0,40,0.008,1,1,1.1301478233352923e-05,0.9990732787848784,0.0004725897920604915,1430
,,0,60,0.002,1,1,1.1301478233352923e-05,0.9990845802631118,0.0004725897920604915,1431
,,0,113,0.02913,1,1,1.1301478233352923e-05,0.9990958817413451,0.0004725897920604915,1432
,,0,160,0.05,1,1,1.1301478233352923e-05,0.9991071832195785,0.0004725897920604915,1433
,,0,180,0.03,1,1,1.1301478233352923e-05,0.9991184846978118,0.0004725897920604915,1434
,,1,16,0.005,1,1,1.1301478233352923e-05,0.9991297861760452,0.0004725897920604915,1435
,,1,17,0.0015,1,1,1.1301478233352923e-05,0.9991410876542786,0.0004725897920604915,1436
,,1,20,0.002,1,1,1.1301478233352923e-05,0.9991523891325119,0.0004725897920604915,1437
,,1,28,0.004,1,1,1.1301478233352923e-05,0.9991636906107453,0.0004725897920604915,1438
,,1,45,0.003,1,1,1.1301478233352923e-05,0.9991749920889786,0.0004725897920604915,1439
,,2,22,0.0015,1,1,1.1301478233352923e-05,0.999186293567212,0.0004725897920604915,1440
,,2,25,0.006,1,1,1.1301478233352923e-05,0.9991975950454454,0.0004725897920604915,1441
,,2,31,0.005,1,1,1.1301478233352923e-05,0.9992088965236787,0.0004725897920604915,1442
,,2,32,0.001,1,1,1.1301478233352923e-05,0.9992201980019121,0.0004725897920604915,1443
,,2,32,0.005,1,1,1.1301478233352923e-05,0.9992314994801454,0.0004725897920604915,1444
,,2,35,0.005,1,1,1.1301478233352923e-05,0.9992428009583788,0.0004725897920604915,1445
,,2,36,0.01,1,1,1.1301478233352923e-05,0.9992541024366122,0.0004725897920604915,1446
,,2,40,0.003,1,1,1.1301478233352923e-05,0.9992654039148455,0.0004725897920604915,1447
,,2,40,0.02,1,1,1.1301478233352923e-05,0.9992767053930789,0.0004725897920604915,1448
,,2,62,0.01,1,1,1.1301478233352923e-05,0.9992880068713123,0.0004725897920604915,1449
,,2,65,0.005,1,1,1.1301478233352923e-05,0.9992993083495456,0.0004725897920604915,1450
,,2,69,0.01,1,1,1.1301478233352923e-05,0.999310609827779,0.0004725897920604915,1451
,,2,92,0.004,1,1,1.1301478233352923e-05,0.9993219113060123,0.0004725897920604915,1452
,,3,20,0.038876,1,1,1.1301478233352923e-05,0.9993332127842457,0.0004725897920604915,1453
,,3,40,0.005,1,1,1.1301478233352923e-05,0.9993445142624791,0.0004725897920604915,1454
,,3,50,0.001,1,1,1.1301478233352923e-05,0.9993558157407124,0.0004725897920604915,1455
,,3,50,0.004,1,1,1.1301478233352923e-05,0.9993671172189458,0.0004725897920604915,1456
,,3,80,0.01,1,1,1.1301478233352923e-05,0.9993784186971791,0.0004725897920604915,1457
,,3,121,0.05,1,1,1.1301478233352923e-05,0.9993897201754125,0.0004725897920604915,1458
,,4,44,0.003,1,1,1.1301478233352923e-05,0.9994010216536459,0.0004725897920604915,1459
,,4,75,0.01,1,1,1.1301478233352923e-05,0.9994123231318792,0.0004725897920604915,1460
,,4,80,0.01,1,1,1.1301478233352923e-05,0.9994236246101126,0.0004725897920604915,1461
,,4,100,0.01,1,1,1.1301478233352923e-05,0.9994349260883459,0.0004725897920604915,1462
,,4,148,0.080066,1,1,1.1301478233352923e-05,0.9994462275665793,0.0004725897920604915,1463
,,5,37,0.026,1,1,1.1301478233352923e-05,0.9994575290448127,0.0004725897920604915,1464
,,5,50,0.020458,1,0,1.1301478233352923e-05,0.999468830523046,0.0,1465
,,5,52,0.017,1,1,1.1301478233352923e-05,0.9994801320012794,0.0004725897920604915,1466
,,5,60,0.01,1,1,1.1301478233352923e-05,0.9994914334795127,0.0004725897920604915,1467
,,5,60,0.02,1,1,1.1301478233352923e-05,0.9995027349577461,0.0004725897920604915,1468
,,5,70,0.02,1,1,1.1301478233352923e-05,0.9995140364359795,0.0004725897920604915,1469
,,5,75,0.01671,1,1,1.1301478233352923e-05,0.9995253379142128,0.0004725897920604915,1470
,,5,90,0.0036,1,1,1.1301478233352923e-05,0.9995366393924462,0.0004725897920604915,1471
,,5,90,0.013,1,1,1.1301478233352923e-05,0.9995479408706796,0.0004725897920604915,1472
,,5,90,0.015004,1,1,1.1301478233352923e-05,0.9995592423489129,0.0004725897920604915,1473
,,5,100,0.01,1,1,1.1301478233352923e-05,0.9995705438271463,0.0004725897920604915,1474
,,5,100,0.013,1,1,1.1301478233352923e-05,0.9995818453053796,0.0004725897920604915,1475
,,5,108,0.01,1,1,1.1301478233352923e-05,0.999593146783613,0.0004725897920604915,1476
,,5,110,0.060081,1,1,1.1301478233352923e-05,0.9996044482618464,0.0004725897920604915,1477
,,5,120,0.010231,1,1,1.1301478233352923e-05,0.9996157497400797,0.0004725897920604915,1478
,,5,120,0.0399,1,1,1.1301478233352923e-05,0.9996270512183131,0.0004725897920604915,1479
,,5,121,0.05,1,1,1.1301478233352923e-05,0.9996383526965464,0.0004725897920604915,1480
,,6,22,0.003,1,1,1.1301478233352923e-05,0.9996496541747798,0.0004725897920604915,1481
,,6,80,0.026261,1,1,1.1301478233352923e-05,0.9996609556530132,0.0004725897920604915,1482
,,6,100,0.02,1,1,1.1301478233352923e-05,0.9996722571312465,0.0004725897920604915,1483
,,7,41,0.013,1,0,1.1301478233352923e-05,0.9996835586094799,0.0,1484
,,7,60,0.01,1,1,1.1301478233352923e-05,0.9996948600877132,0.0004725897920604915,1485
,,7,70,0.0036,1,1,1.1301478233352923e-05,0.9997061615659466,0.0004725897920604915,1486
,,8,100,0.013,1,1,1.1301478233352923e-05,0.99971746304418,0.0004725897920604915,1487
,,8,130,0.008,1,1,1.1301478233352923e-05,0.9997287645224133,0.0004725897920604915,1488
,,8,141,0.05,1,1,1.1301478233352923e-05,0.9997400660006467,0.0004725897920604915,1489
,,9,75,0.03,1,1,1.1301478233352923e-05,0.99975136747888,0.0004725897920604915,1490
,,9,130,0.05,1,1,1.1301478233352923e-05,0.9997626689571134,0.0004725897920604915,1491
,,9,164,0.05,1,1,1.1301478233352923e-05,0.9997739704353468,0.0004725897920604915,1492
,,10,60,0.012277,1,1,1.1301478233352923e-05,0.9997852719135801,0.0004725897920604915,1493
,,10,75,0.011254,1,0,1.1301478233352923e-05,0.9997965733918135,0.0,1494
,,10,80,0.01,1,0,1.1301478233352923e-05,0.9998078748700469,0.0,1495
,,10,80,0.01671,1,1,1.1301478233352923e-05,0.9998191763482802,0.0004725897920604915,1496
,,10,80,0.02,1,1,1.1301478233352923e-05,0.9998304778265136,0.0004725897920604915,1497
,,10,80,0.029669,1,0,1.1301478233352923e-05,0.9998417793047469,0.0,1498
,,10,90,0.01,1,0,1.1301478233352923e-05,0.9998530807829803,0.0,1499
,,10,110,0.02,1,1,1.1301478233352923e-05,0.9998643822612137,0.0004725897920604915,1500
,,10,110,0.020458,1,0,1.1301478233352923e-05,0.999875683739447,0.0,1501
,,10,120,0.02,1,1,1.1301478233352923e-05,0.9998869852176804,0.0004725897920604915,1502
,,11,90,0.020458,1,0,1.1301478233352923e-05,0.9998982866959137,0.0,1503
,,15,80,0.05,1,1,1.1301478233352923e-05,0.9999095881741471,0.0004725897920604915,1504
,,15,137,0.075,1,1,1.1301478233352923e-05,0.9999208896523805,0.0004725897920604915,1505
,,15,138,0.075,1,1,1.1301478233352923e-05,0.9999321911306138,0.0004725897920604915,1506
,,15,140,0.075,1,1,1.1301478233352923e-05,0.9999434926088472,0.0004725897920604915,1507
,,15,152,0.05,1,1,1.1301478233352923e-05,0.9999547940870805,0.0004725897920604915,1508
,,18,100,0.013,1,1,1.1301478233352923e-05,0.9999660955653139,0.0004725897920604915,1509
,,20,50,0.010231,1,0,1.1301478233352923e-05,0.9999773970435473,0.0,1510
,,20,145,0.010231,1,0,1.1301478233352923e-05,0.9999886985217806,0.0,1511
,,37,39,0.020458,1,0,1.1301478233352923e-05,1.000000000000014,0.0,1512
